machine ID,machine description
13167805,1RB1LD_1RC0LA_1LA0RC_1LE0LB_0RB---
13167850,1RB1LD_1RC0LA_1LA0RD_1RE1LA_---0RB
13167866,1RB1LD_1RC0LA_1LA0RE_---0RB_1LE0LB
13167878,1RB1LD_1RC0LA_1LA0RE_---1LE_0LA1LB
13167929,1RB1LD_1RC0LA_1LA0RE_0RE0LB_---1RB
13167947,1RB1LD_1RC0LA_1LA0RE_1RE1LA_---1RB
13167950,1RB1LD_1RC0LA_1LA0RE_1LB1LC_---0RB
13168207,1RB1LD_1RC0LA_1LA0LE_1RE0LC_---0RA
13168401,1RB1LD_1RC0LA_1LA1RD_1RE1LB_---0RA
13168460,1RB1LD_1RC0LA_1LA1RE_---1LB_0RB0LD
13168554,1RB1LD_1RC0LA_1LA1RE_1RE0LB_---0RA
13168909,1RB1LD_1RC0LA_1LA1LE_0RE0LC_---0RB
13168953,1RB1LD_1RC0LA_1LA1LE_1RE0LC_---0RB
13169262,1RB1LD_1RC0LA_1LB---_1RE0LE_0LB0RD
13169634,1RB1LD_1RC0LA_1LB0RE_0LB1RB_---0RA
13169635,1RB1LD_1RC0LA_1LB0RE_0LB1RD_---0RA
13169653,1RB1LD_1RC0LA_1LB0RE_0LE---_0RB0LA
13169680,1RB1LD_1RC0LA_1LB0RE_1RE---_0RB1LE
13169711,1RB1LD_1RC0LA_1LB0RE_1LE---_0RB1LE
13170472,1RB1LD_1RC0LA_1LB1RD_1RC0RE_---0LA
13170565,1RB1LD_1RC0LA_1LB1RE_0RD0LB_0RB---
13170615,1RB1LD_1RC0LA_1LB1RE_0LA0LB_0RB---
13170633,1RB1LD_1RC0LA_1LB1RE_0LA1RB_0RB---
13170726,1RB1LD_1RC0LA_1LB1RE_0LE0LB_0RB---
13170759,1RB1LD_1RC0LA_1LB1RE_1RC0LB_0RB---
13170870,1RB1LD_1RC0LA_1LB1RE_1LE0LB_0RB---
13170873,1RB1LD_1RC0LA_1LB1RE_1LE1RB_0RB---
13172212,1RB1LD_1RC0LA_1LD0RA_1RC1LE_---1LA
13172233,1RB1LD_1RC0LA_1LD0RB_---1LE_1RD1LB
13172234,1RB1LD_1RC0LA_1LD0RB_---1LE_1LB0RD
13172237,1RB1LD_1RC0LA_1LD0RB_---1LE_1LB1LB
13172239,1RB1LD_1RC0LA_1LD0RB_---1LE_1LD1LB
13172291,1RB1LD_1RC0LA_1LD0RE_---0LE_0LA1LB
13172299,1RB1LD_1RC0LA_1LD0RE_---1LE_0LA1LB
13172349,1RB1LD_1RC0LA_1LD0RE_1LE1LB_---1RA
13173435,1RB1LD_1RC0LB_0LA1RE_0RC1LA_0RD---
13173776,1RB1LD_1RC0LB_1RD---_1LE1LA_1LC0RE
13174665,1RB1LD_1RC0LB_1LA0RC_1LE0RB_1LB---
13174785,1RB1LD_1RC0LB_1LA0RE_0LA1RB_---0RA
13175089,1RB1LD_1RC0LB_1LA1RE_---1RE_1LB0RE
13175639,1RB1LD_1RC0LB_1LD---_0LE0LD_1RE0RA
13175680,1RB1LD_1RC0LB_1LD0RE_---1LB_0RA1RA
13176082,1RB1LD_1RC0LC_0LA0RA_0LA1LE_0LB---
13176083,1RB1LD_1RC0LC_0LA0RA_0LA1LE_1RC---
13176084,1RB1LD_1RC0LC_0LA0RA_0LA1LE_1LB---
13176085,1RB1LD_1RC0LC_0LA0RA_0LB1LE_1LC---
13176088,1RB1LD_1RC0LC_0LA0RA_0LE1LC_---0LD
13176094,1RB1LD_1RC0LC_0LA0RA_1RB1LE_1LC---
13176102,1RB1LD_1RC0LC_0LA0RA_1LE1LC_---0LD
13176508,1RB1LD_1RC0LC_0LA0RE_1LA0LB_1RB---
13176673,1RB1LD_1RC0LC_0LA1RA_---0LE_0RA0LA
13176885,1RB1LD_1RC0LC_0LA1RB_---1LE_1LC1LA
13177464,1RB1LD_1RC0LC_0LD0RA_0LE1LC_1LA---
13177816,1RB1LD_1RC0LC_1RD0RB_1LE0RB_---0LA
13177817,1RB1LD_1RC0LC_1RD0RB_1LE0LA_---0LA
13177818,1RB1LD_1RC0LC_1RD0RB_1LE0LA_---1RA
13177830,1RB1LD_1RC0LC_1RD0RC_1LA0LE_---1LB
13177976,1RB1LD_1RC0LC_1RD1RA_0RE0LA_1LC---
13177981,1RB1LD_1RC0LC_1RD1RA_0LA1LE_---0RB
13177985,1RB1LD_1RC0LC_1RD1RA_0LE0RB_---1LA
13178002,1RB1LD_1RC0LC_1RD1RA_1LE0RB_---0LA
13178015,1RB1LD_1RC0LC_1RD1RB_0LE0RB_---1LA
13178202,1RB1LD_1RC0LC_1LA0RA_0RB0LE_0LB---
13178203,1RB1LD_1RC0LC_1LA0RA_0RB0LE_1RD---
13178206,1RB1LD_1RC0LC_1LA0RA_0RB1LE_0LD---
13178207,1RB1LD_1RC0LC_1LA0RA_0RB1LE_1RC---
13178208,1RB1LD_1RC0LC_1LA0RA_0RB1LE_1LB---
13178217,1RB1LD_1RC0LC_1LA0RA_0LA0LE_1LC---
13178223,1RB1LD_1RC0LC_1LA0RA_0LE0LA_---1LB
13179182,1RB1LD_1RC0LC_1LA0RE_---1LE_0LA1LA
13179330,1RB1LD_1RC0LC_1LA0RE_1LB0RB_1RA---
13179615,1RB1LD_1RC0LC_1LA0LE_1RE0LB_---0RA
13179620,1RB1LD_1RC0LC_1LA1RA_---0RE_---0LC
13179621,1RB1LD_1RC0LC_1LA1RA_---0RE_0RB1LE
13179622,1RB1LD_1RC0LC_1LA1RA_---0RE_0LA1LE
13179623,1RB1LD_1RC0LC_1LA1RA_---0RE_1LA0LE
13179645,1RB1LD_1RC0LC_1LA1RA_---0LE_1LC0RE
13179798,1RB1LD_1RC0LC_1LA1RB_---0LE_1LC0RE
13179810,1RB1LD_1RC0LC_1LA1RB_---1LE_0RC0LB
13179825,1RB1LD_1RC0LC_1LA1RB_---1LE_1RC0LB
13179842,1RB1LD_1RC0LC_1LA1RB_---1LE_1LC1LA
13180069,1RB1LD_1RC0LC_1LA1RD_0RE1LB_---1RA
13180114,1RB1LD_1RC0LC_1LA1RD_0LE0RB_---1RA
13180199,1RB1LD_1RC0LC_1LA1RE_---0RB_0LE1RA
13180202,1RB1LD_1RC0LC_1LA1RE_---0RB_1RB---
13180208,1RB1LD_1RC0LC_1LA1RE_---0RB_1LC1RB
13180226,1RB1LD_1RC0LC_1LA1RE_---0RC_1RB1LB
13180243,1RB1LD_1RC0LC_1LA1RE_---0RE_1RB0LC
13180384,1RB1LD_1RC0LC_1LA1RE_---1LC_1RB0RB
13181319,1RB1LD_1RC0LC_1LD0RE_---1LE_0LA1LA
13181961,1RB1LD_1RC0LD_0RD1RE_1LA0LA_1LA---
13182736,1RB1LD_1RC0LD_0LA0RC_1LE0RB_1LC---
13183134,1RB1LD_1RC0LD_0LA1RB_1LE0RA_1LC---
13184111,1RB1LD_1RC0LD_0LD---_1LA1RE_1RD0RB
13184313,1RB1LD_1RC0LD_1RD---_1LA1RE_1RD0RB
13184957,1RB1LD_1RC0LD_1LA---_1LE0RE_1RA0LC
13185223,1RB1LD_1RC0LD_1LA0RD_---0LE_1RB0RA
13185224,1RB1LD_1RC0LD_1LA0RD_---0LE_1RB0RE
13185297,1RB1LD_1RC0LD_1LA0RE_---1LE_0LA1LB
13189400,1RB1LD_1RC0LE_0LA0RA_0LA0LB_---0RB
13189404,1RB1LD_1RC0LE_0LA0RA_0LA1LB_---0RA
13189405,1RB1LD_1RC0LE_0LA0RA_0LA1LB_---0RB
13189461,1RB1LD_1RC0LE_0LA0RB_---1LB_1RA1LC
13189763,1RB1LD_1RC0LE_0LA0RC_1LC0LB_---0RB
13189771,1RB1LD_1RC0LE_0LA0RC_1LE0RB_1LC---
13189865,1RB1LD_1RC0LE_0LA0RE_---0LE_1RA1LC
13190518,1RB1LD_1RC0LE_0LA1RB_---1LE_1LC0RA
13190998,1RB1LD_1RC0LE_0LA1RE_---1LA_1RA1RB
13192747,1RB1LD_1RC0LE_0LD1RD_1LB0LA_---0RA
13192765,1RB1LD_1RC0LE_0LD1RE_1LB1LA_---1RB
13193124,1RB1LD_1RC0LE_1RD---_1LA0RB_1LD0RA
13193137,1RB1LD_1RC0LE_1RD---_1LA0RE_0RC0LB
13193398,1RB1LD_1RC0LE_1RD0RC_0LA0RB_1LB---
13193438,1RB1LD_1RC0LE_1RD0LA_0LB0RA_---1LC
13193469,1RB1LD_1RC0LE_1RD0LB_0LA0RA_---1LC
13193639,1RB1LD_1RC0LE_1RD1RC_1LB0RC_---0LA
13195368,1RB1LD_1RC0LE_1LA0RA_---1RE_1LB0LB
13195457,1RB1LD_1RC0LE_1LA0RA_1RC0LB_---0LC
13195458,1RB1LD_1RC0LE_1LA0RA_1RC0LB_---1RC
13195780,1RB1LD_1RC0LE_1LA0RC_---0RB_1LA1RA
13196166,1RB1LD_1RC0LE_1LA0RD_0LA1LB_---0LC
13196169,1RB1LD_1RC0LE_1LA0RD_0LA1LB_---1LA
13196239,1RB1LD_1RC0LE_1LA0RE_---0RB_1LA1RA
13196254,1RB1LD_1RC0LE_1LA0RE_---0LC_1LC1RA
13196325,1RB1LD_1RC0LE_1LA0RE_0LC1LB_---0RA
13197416,1RB1LD_1RC0LE_1LA1RB_0LC0LB_---0RA
13198083,1RB1LD_1RC0LE_1LA1RE_---1LB_1RB1RC
13198125,1RB1LD_1RC0LE_1LA1RE_0RC1LA_---1RB
13198165,1RB1LD_1RC0LE_1LA1RE_1LC0LB_---1RB
13198320,1RB1LD_1RC0LE_1LA1LA_1RE0LB_---0RA
13198907,1RB1LD_1RC0LE_1LA1LC_1RE0LB_---0RA
13201027,1RB1LD_1RC0LE_1LD1RD_1LB0LA_---0RA
13201040,1RB1LD_1RC0LE_1LD1RE_0RC1LA_---1RB
13202140,1RB1LD_1RC1RA_0LA---_1RE0LD_1LA0RE
13202322,1RB1LD_1RC1RA_0LA0RC_---0LE_1LC1LA
13202550,1RB1LD_1RC1RA_0LA0LE_---1LC_0LB0RA
13204018,1RB1LD_1RC1RA_0LD0LB_---0RE_1LE0LA
13204147,1RB1LD_1RC1RA_0LD1RB_---0RE_1LE0LA
13205911,1RB1LD_1RC1RA_1LA0RB_0LE0LC_---1LC
13206112,1RB1LD_1RC1RA_1LA0RE_0RB0LC_0LD---
13206113,1RB1LD_1RC1RA_1LA0RE_0RB0LC_1RC---
13206128,1RB1LD_1RC1RA_1LA0RE_0RD0LC_1RC---
13206375,1RB1LD_1RC1RA_1LA0LE_0RB0LC_---1RD
13206403,1RB1LD_1RC1RA_1LA0LE_0LA0LC_---0RA
13206437,1RB1LD_1RC1RA_1LA0LE_1LB0LC_---0RA
13206444,1RB1LD_1RC1RA_1LA0LE_1LD0LC_---0RA
13206649,1RB1LD_1RC1RA_1LA1RD_0RC1RE_---0LA
13206704,1RB1LD_1RC1RA_1LA1RE_---0LE_0RA0LC
13206814,1RB1LD_1RC1RA_1LA1RE_0RB0LC_0RD---
13207953,1RB1LD_1RC1RA_1LB---_1RE0LD_1LA0RE
13208773,1RB1LD_1RC1RA_1LB0LE_---0LC_1LA0RA
13210305,1RB1LD_1RC1RA_1LC0LD_---0LE_1LA0RA
13210914,1RB1LD_1RC1RA_1LD---_1RE0LD_1LA0RE
13211260,1RB1LD_1RC1RA_1LD0LE_---0LC_1LA0RA
13212283,1RB1LD_1RC1RB_0LA0RE_---0LE_1LA0LB
13212284,1RB1LD_1RC1RB_0LA0RE_---0LE_1LA1RC
13212287,1RB1LD_1RC1RB_0LA0RE_---0LE_1LA1LD
13212691,1RB1LD_1RC1RB_0LA1RA_---0LE_0RA0LA
13213898,1RB1LD_1RC1RB_0LD---_0RE1LA_1RD0LC
13214120,1RB1LD_1RC1RB_0LD0RB_---1LE_1LA0LB
13214157,1RB1LD_1RC1RB_0LD0RC_0LE1LA_0LB---
13214950,1RB1LD_1RC1RB_1RD0LA_1LA0RE_---1RC
13215288,1RB1LD_1RC1RB_1LA---_0RE0LD_0RA1LC
13215366,1RB1LD_1RC1RB_1LA---_0LD1LE_0RB0RE
13215493,1RB1LD_1RC1RB_1LA---_1RE0LD_1LA0RE
13215701,1RB1LD_1RC1RB_1LA0RA_0LE1RC_---1LC
13215827,1RB1LD_1RC1RB_1LA0RB_1LE0LC_0LC---
13215828,1RB1LD_1RC1RB_1LA0RB_1LE0LC_1RA---
13215835,1RB1LD_1RC1RB_1LA0RC_---0LE_0RB0LB
13215841,1RB1LD_1RC1RB_1LA0RC_---0LE_1LB1LD
13215850,1RB1LD_1RC1RB_1LA0RC_---1LE_1LA0LD
13215865,1RB1LD_1RC1RB_1LA0RC_0LE0LA_---1LD
13215878,1RB1LD_1RC1RB_1LA0RC_1LE0LA_---1RD
13215969,1RB1LD_1RC1RB_1LA0RE_---0RE_1LA0LC
13215970,1RB1LD_1RC1RB_1LA0RE_---0RE_1LA0LE
13215972,1RB1LD_1RC1RB_1LA0RE_---0LA_1LA1LB
13215973,1RB1LD_1RC1RB_1LA0RE_---0LA_1LE1LB
13215990,1RB1LD_1RC1RB_1LA0RE_---0LC_1LC0RC
13215991,1RB1LD_1RC1RB_1LA0RE_---0LC_1LC0LC
13215992,1RB1LD_1RC1RB_1LA0RE_---0LC_1LC1RA
13215995,1RB1LD_1RC1RB_1LA0RE_---0LC_1LE1LA
13216034,1RB1LD_1RC1RB_1LA0RE_---1LE_1LA0LD
13216374,1RB1LD_1RC1RB_1LA0LC_---0LE_1LC0RE
13216378,1RB1LD_1RC1RB_1LA0LC_---1LE_0LA1LA
13216507,1RB1LD_1RC1RB_1LA0LE_---1LC_1RA0RE
13216671,1RB1LD_1RC1RB_1LA1RA_---0RE_---0LC
13216673,1RB1LD_1RC1RB_1LA1RA_---0RE_1LA0LE
13217006,1RB1LD_1RC1RB_1LA1RD_1LB0RE_---0LC
13217016,1RB1LD_1RC1RB_1LA1RE_---0RE_1RB0LC
13217017,1RB1LD_1RC1RB_1LA1RE_---0RE_1LB0LC
13217029,1RB1LD_1RC1RB_1LA1RE_---0LA_0LE0RC
13217761,1RB1LD_1RC1RB_1LA1LE_---0RC_0LA1RD
13217780,1RB1LD_1RC1RB_1LA1LE_---0LA_1RE0RC
13218849,1RB1LD_1RC1RB_1LD0RC_1LA1LE_---0LC
13218873,1RB1LD_1RC1RB_1LD0RE_---0LE_1LA1RC
13221232,1RB1LD_1RC1RC_0LA1RB_---1LE_1LC1LA
13221509,1RB1LD_1RC1RC_0LA1RE_---1LA_1RA1RB
13223065,1RB1LD_1RC1RC_0LD1RE_1LB1LA_---1RB
13223284,1RB1LD_1RC1RC_1RD---_1RE0LD_1LA0RE
13223439,1RB1LD_1RC1RC_1RD0LE_1LE---_0LA0RA
13224072,1RB1LD_1RC1RC_1LA0RB_1LD0LE_1LC---
13224223,1RB1LD_1RC1RC_1LA0RE_---1LE_1LC1LA
13224284,1RB1LD_1RC1RC_1LA0RE_0LC0RE_---0RB
13224988,1RB1LD_1RC1RC_1LA1RB_---0LE_1LC0RE
13224998,1RB1LD_1RC1RC_1LA1RB_---1LE_0RB1LA
13225025,1RB1LD_1RC1RC_1LA1RB_---1LE_1LC1LA
13225450,1RB1LD_1RC1RC_1LA1RE_0RC1LA_---1RB
13225468,1RB1LD_1RC1RC_1LA1RE_0LD1LC_---0RA
13225482,1RB1LD_1RC1RC_1LA1RE_1RB0LB_---0RA
13225491,1RB1LD_1RC1RC_1LA1RE_1RE0LB_---1RB
13225492,1RB1LD_1RC1RC_1LA1RE_1LA0RA_---0RD
13225515,1RB1LD_1RC1RC_1LA1RE_1LC1LA_---0RD
13227376,1RB1LD_1RC1RC_1LD0RE_---1LE_1RC1LA
13227532,1RB1LD_1RC1RC_1LD1RB_---1LE_0RB1LA
13227648,1RB1LD_1RC1RC_1LD1RE_0RC1LA_---1RB
13227966,1RB1LD_1RC1RD_0RD---_1RE0LA_1LA1RA
13228116,1RB1LD_1RC1RD_0RD---_1LE0LE_1LA0RA
13228205,1RB1LD_1RC1RD_0RD0RE_1LA0LA_0LB---
13228232,1RB1LD_1RC1RD_0RD0LD_1LA1RE_---0RC
13228280,1RB1LD_1RC1RD_0RD1RE_1LA0LA_0RD---
13228996,1RB1LD_1RC1RD_0LA---_1LE0LE_1LA0RA
13229109,1RB1LD_1RC1RD_0LA0RB_1LE1RB_---0LC
13229674,1RB1LD_1RC1RD_0LA1RD_1LE0RB_---1LC
13232791,1RB1LD_1RC1RD_1LA0RB_0LC0LE_1LD---
13232795,1RB1LD_1RC1RD_1LA0RB_0LC1RE_---0LA
13232814,1RB1LD_1RC1RD_1LA0RB_1LE0LA_---1LA
13233145,1RB1LD_1RC1RD_1LA0LA_1LE0RB_---1LC
13233297,1RB1LD_1RC1RD_1LA0LC_1RE0RC_---1RA
13233558,1RB1LD_1RC1RD_1LA1RA_0LE0RE_---0LC
13233559,1RB1LD_1RC1RD_1LA1RA_0LE0LA_---0LC
13233566,1RB1LD_1RC1RD_1LA1RA_1LE0LA_---0RC
13233606,1RB1LD_1RC1RD_1LA1RB_0LE0RB_---0LC
13233658,1RB1LD_1RC1RD_1LA1RC_0LC0RE_---0RB
13234151,1RB1LD_1RC1RD_1LA1LC_0LA1RE_---0RB
13234153,1RB1LD_1RC1RD_1LA1LC_0LC0RE_---0RA
13234160,1RB1LD_1RC1RD_1LA1LC_1LE0RB_---0LA
13234162,1RB1LD_1RC1RD_1LA1LC_1LE0RB_---1LB
13235207,1RB1LD_1RC1RD_1LC0RA_0LE---_1RB0LB
13235689,1RB1LD_1RC1RD_1LD---_0RB0LE_1LE1LA
13235827,1RB1LD_1RC1RD_1LD---_1LA0RE_1RB0LC
13236817,1RB1LD_1RC1RE_0RD1LA_1LE0LB_1LC---
13238404,1RB1LD_1RC1RE_0LA0RA_0LA1LA_---0RB
13238405,1RB1LD_1RC1RE_0LA0RA_0LA1LA_---0RC
13238598,1RB1LD_1RC1RE_0LA0RB_1LA0LA_---0RA
13238816,1RB1LD_1RC1RE_0LA0RD_1LA0RA_---1RC
13239697,1RB1LD_1RC1RE_0LA1RB_---1LC_0RA0LA
13239699,1RB1LD_1RC1RE_0LA1RB_---1LC_0RA0LE
13239845,1RB1LD_1RC1RE_0LA1RB_1LB1LA_---0LC
13239846,1RB1LD_1RC1RE_0LA1RB_1LB1LA_---1RC
13242798,1RB1LD_1RC1RE_0LD0RD_1RB0LA_1LA---
13242836,1RB1LD_1RC1RE_0LD0LA_0RB1LC_0RA---
13242851,1RB1LD_1RC1RE_0LD0LA_1RA1LC_---0RA
13244563,1RB1LD_1RC1RE_1RD1RB_1LA0RE_---0LC
13244564,1RB1LD_1RC1RE_1RD1RB_1LA0LA_---0RC
13245846,1RB1LD_1RC1RE_1LA---_0RE1LC_0RB0LB
13245897,1RB1LD_1RC1RE_1LA---_0LA1LA_1RC0RA
13245904,1RB1LD_1RC1RE_1LA---_0LA1LE_1RB0RA
13246266,1RB1LD_1RC1RE_1LA---_0LE1LC_0RA0LB
13246402,1RB1LD_1RC1RE_1LA---_1RB0LB_0LD0RA
13246554,1RB1LD_1RC1RE_1LA---_1RE0LB_0LD0RA
13246585,1RB1LD_1RC1RE_1LA---_1RE0LD_1LA0RA
13246769,1RB1LD_1RC1RE_1LA---_1LA0LD_0RB1RE
13246772,1RB1LD_1RC1RE_1LA---_1LA0LD_0RE0RA
13247187,1RB1LD_1RC1RE_1LA0RA_0RD0LA_---1RC
13247189,1RB1LD_1RC1RE_1LA0RA_0RD0LA_---1LC
13247204,1RB1LD_1RC1RE_1LA0RA_0LA0LE_0LC---
13247244,1RB1LD_1RC1RE_1LA0RA_1RA1LC_---0LC
13247291,1RB1LD_1RC1RE_1LA0RA_1RE0LA_---1RC
13247337,1RB1LD_1RC1RE_1LA0RA_1LC0RA_---0LC
13247338,1RB1LD_1RC1RE_1LA0RA_1LC0RA_---0LD
13247346,1RB1LD_1RC1RE_1LA0RA_1LC0LD_---0LC
13247350,1RB1LD_1RC1RE_1LA0RA_1LC1RC_---0LA
13247351,1RB1LD_1RC1RE_1LA0RA_1LC1RC_---0LC
13247365,1RB1LD_1RC1RE_1LA0RA_1LC1LC_---0LC
13247729,1RB1LD_1RC1RE_1LA0RC_1RC0LD_1RD---
13247758,1RB1LD_1RC1RE_1LA0RD_---1LC_0RA0RC
13247762,1RB1LD_1RC1RE_1LA0RD_---1LC_1RA0RC
13247763,1RB1LD_1RC1RE_1LA0RD_---1LC_1RB0RC
13247856,1RB1LD_1RC1RE_1LA0RD_0LD1LC_---0RA
13248151,1RB1LD_1RC1RE_1LA0LB_---0LE_1RB1RC
13248468,1RB1LD_1RC1RE_1LA0LC_---0LE_1RB0RE
13248482,1RB1LD_1RC1RE_1LA0LC_---1RC_0RC0RA
13248533,1RB1LD_1RC1RE_1LA0LC_---1LB_1RA0RC
13248886,1RB1LD_1RC1RE_1LA1RA_---0RE_0LE0LC
13248887,1RB1LD_1RC1RE_1LA1RA_---0RE_1RC0LC
13248890,1RB1LD_1RC1RE_1LA1RA_---0LA_0LE0LC
13249022,1RB1LD_1RC1RE_1LA1RA_0LD0LA_0RB---
13249046,1RB1LD_1RC1RE_1LA1RA_1LC0RA_---0LD
13249096,1RB1LD_1RC1RE_1LA1RB_---0LE_1RB1RC
13249206,1RB1LD_1RC1RE_1LA1RB_0RB1LA_---0LC
13249207,1RB1LD_1RC1RE_1LA1RB_0RB1LA_---1RC
13249288,1RB1LD_1RC1RE_1LA1RB_1LC1LA_---0LC
13250221,1RB1LD_1RC1RE_1LA1LA_---1LC_1LC0RC
13250291,1RB1LD_1RC1RE_1LA1LA_0LD1LC_---0RA
13250794,1RB1LD_1RC1RE_1LA1LC_1RC0RA_---0LD
13250832,1RB1LD_1RC1RE_1LA1LC_1LC0RA_---0LD
13253699,1RB1LD_1RC1RE_1LD0RD_1RB0LA_1LA---
13254061,1RB1LD_1RC1RE_1LD1RB_0RB1LA_---0LC
13254062,1RB1LD_1RC1RE_1LD1RB_0RB1LA_---1RC
13254087,1RB1LD_1RC1RE_1LD1RB_0LB1LA_---0LC
13255073,1RB1LD_1RC1LA_0RD0RC_1LE0LA_0LB---
13255859,1RB1LD_1RC1LA_0LA0RC_1LE0LB_1LC---
13257522,1RB1LD_1RC1LA_0LB0RC_1LE---_0LA1LB
13258555,1RB1LD_1RC1LA_0LB1RD_1LB0RE_---1RC
13260559,1RB1LD_1RC1LA_1RD---_0RE1LB_1LA0LC
13260563,1RB1LD_1RC1LA_1RD---_0RE1LB_1LC0LC
13260904,1RB1LD_1RC1LA_1RD---_1LE0RD_0LC0LB
13261010,1RB1LD_1RC1LA_1RD0RE_0LA1LB_---1RB
13262308,1RB1LD_1RC1LA_1LA0RE_---1LE_0LA1LB
13264592,1RB1LD_1RC1LA_1LB0LE_0LA0LC_---0RD
13265165,1RB1LD_1RC1LA_1LB1RC_1LB0LE_---0RA
13265285,1RB1LD_1RC1LA_1LB1RD_1RE0LA_---0RB
13265603,1RB1LD_1RC1LA_1LB1RE_1LB0RB_---0LD
13267704,1RB1LD_1RC1LA_1LD0RE_---0LE_0LA1LB
13267710,1RB1LD_1RC1LA_1LD0RE_---1LE_0LA1LB
13267753,1RB1LD_1RC1LA_1LD0RE_0LA1LB_---1RB
13267755,1RB1LD_1RC1LA_1LD0RE_0LB1LB_---0LA
13268137,1RB1LD_1RC1LA_1LD1RE_0LB1LB_---1RC
13268153,1RB1LD_1RC1LA_1LD1RE_1LB0RA_---0RD
13269081,1RB1LD_1RC1LB_0LA0RE_---0LE_1RA0LA
13269184,1RB1LD_1RC1LB_0LA0RE_0LC0LE_0RB---
13270566,1RB1LD_1RC1LB_0LB0RD_---0RE_1LE0LA
13271715,1RB1LD_1RC1LB_1RD0RB_0LE1LA_---0LA
13272716,1RB1LD_1RC1LB_1LA0RD_0LA1RE_---0LB
13272744,1RB1LD_1RC1LB_1LA0RD_1LE1RD_---0LB
13272778,1RB1LD_1RC1LB_1LA0RE_---0LE_0RC0LA
13272781,1RB1LD_1RC1LB_1LA0RE_---0LE_1RA0LA
13272859,1RB1LD_1RC1LB_1LA0RE_---1LE_1RB0LA
13272941,1RB1LD_1RC1LB_1LA0RE_0LE0LA_---1RA
13272950,1RB1LD_1RC1LB_1LA0RE_1RB0LA_---1RA
13272966,1RB1LD_1RC1LB_1LA0RE_1LB0LA_---1RA
13274927,1RB1LD_1RC1LB_1LB0LA_1RE1RD_---0RC
13275620,1RB1LD_1RC1LB_1LD0RB_---1LE_0LA0LB
13275716,1RB1LD_1RC1LB_1LD0RE_---0LB_0LA1RE
13275723,1RB1LD_1RC1LB_1LD0RE_---1LE_1RB0LA
13276908,1RB1LD_1RC1LC_0LA0RC_---0LE_1LB0LB
13276979,1RB1LD_1RC1LC_0LA0RD_1RE0LB_---0RA
13276980,1RB1LD_1RC1LC_0LA0RD_1RE0LD_1RA---
13279927,1RB1LD_1RC1LC_1RD0LC_1LB0RE_---1RA
13280594,1RB1LD_1RC1LC_1LA0RD_---0LE_1RA1LA
13280997,1RB1LD_1RC1LC_1LA0RE_0LC0LB_---1RB
13281284,1RB1LD_1RC1LC_1LA0LD_1LE0RB_1RD---
13282280,1RB1LD_1RC1LC_1LA1RE_---0RE_1RB0LC
13288251,1RB1LD_1RC1LD_0LD0RC_1RA1LE_---0LA
13288629,1RB1LD_1RC1LD_1RD---_1LB0LE_0LA0RA
13288714,1RB1LD_1RC1LD_1RD0RB_1LE0LA_---0LB
13291181,1RB1LD_1RC1LD_1LB0RE_---1LE_1LB0LA
13292971,1RB1LD_1RC1LD_1LD0RC_1LE1LB_0LA---
13293365,1RB1LD_1RC1LE_0RD---_1RE0LB_0LA1LD
13293763,1RB1LD_1RC1LE_0RD1RC_1LA1LB_---0LA
13294762,1RB1LD_1RC1LE_0LA---_1RB0LB_0RD1RE
13295271,1RB1LD_1RC1LE_0LA0RA_1RC0LB_---1LD
13295513,1RB1LD_1RC1LE_0LA0RB_1LB1LC_0LC---
13295535,1RB1LD_1RC1LE_0LA0RB_1LC0LB_0RC---
13295545,1RB1LD_1RC1LE_0LA0RB_1LC1LB_0LC---
13295582,1RB1LD_1RC1LE_0LA0RC_---0LE_1LC1LB
13295670,1RB1LD_1RC1LE_0LA0RC_1LC1LA_---0LB
13295721,1RB1LD_1RC1LE_0LA0RD_0LA1LB_---0LD
13295727,1RB1LD_1RC1LE_0LA0RD_0LB0RB_1LC---
13295829,1RB1LD_1RC1LE_0LA0RE_---1LB_1RB0LA
13301072,1RB1LD_1RC1LE_1RD0LE_0LB---_0LA0RA
13303113,1RB1LD_1RC1LE_1LA---_1RE0LD_1LA0RA
13303591,1RB1LD_1RC1LE_1LA0RA_0RE0LB_---0LA
13303658,1RB1LD_1RC1LE_1LA0RA_0LE0LC_---0LA
13303694,1RB1LD_1RC1LE_1LA0RA_1RC0LB_---0RD
13303695,1RB1LD_1RC1LE_1LA0RA_1RC0LB_---0LA
13304054,1RB1LD_1RC1LE_1LA0RB_1LC0RB_0LA---
13304055,1RB1LD_1RC1LE_1LA0RB_1LC0LA_0LA---
13304056,1RB1LD_1RC1LE_1LA0RB_1LC0LA_1RA---
13304135,1RB1LD_1RC1LE_1LA0RC_---1LC_1RB0LE
13304174,1RB1LD_1RC1LE_1LA0RC_0RC0LB_---0LA
13304197,1RB1LD_1RC1LE_1LA0RC_0LA1LC_---0LB
13304261,1RB1LD_1RC1LE_1LA0RC_1LC0LB_---0LA
13304344,1RB1LD_1RC1LE_1LA0RD_0LA1LB_---0RA
13304345,1RB1LD_1RC1LE_1LA0RD_0LA1LB_---0LA
13304348,1RB1LD_1RC1LE_1LA0RD_0LA1LB_---1LA
13304352,1RB1LD_1RC1LE_1LA0RD_0LB1RC_0LA---
13304395,1RB1LD_1RC1LE_1LA0RD_1RB1RE_---0LA
